component_type,material_main,mass_g,recycled_content_pct,supplier_region,compliance_rohs,contains_hazardous_substance,repairability_bin
connector,aluminum,32.0227299996413,4.002477534379926,NA,1,0,Medium
housing,aluminum,40.56905414884302,27.502897989683294,EU,1,0,Medium
pcb,aluminum,28.392213200158995,40.78848954415988,APAC,1,1,Low
housing,aluminum,28.470299561681742,45.32508949631331,EU,1,0,Low
pcb,steel,33.20551048002076,26.874744900549977,NA,1,0,Medium
housing,steel,51.450144662851464,45.20134545422858,EU,1,0,High
pcb,copper,33.099741242443514,27.355642602274923,APAC,1,0,Low
pcb,plastic,37.045107455560796,41.14151766554218,APAC,1,0,Low
pcb,plastic,33.6147565740159,25.93561629313413,EU,1,0,Low
pcb,plastic,46.54201866241107,40.93167749149972,APAC,1,0,Medium
pcb,aluminum,42.33561995908904,18.584607129870253,NA,1,0,Medium
connector,steel,34.932297958891965,44.90415989545373,EU,1,0,Medium
connector,steel,36.1456439968223,37.23834633067253,NA,0,0,Medium
connector,aluminum,13.598383097730128,32.13479144228273,EU,0,1,High
connector,glass,50.81386902225259,1.3175365613451975,EU,1,0,Low
connector,copper,44.33551422005855,6.606392127075649,EU,1,0,Low
connector,aluminum,36.91916613069641,6.269693089305708,EU,1,1,Low
cell,steel,46.97097069137252,0.0,EU,1,0,Medium
housing,aluminum,32.88693407554854,19.225707329656476,NA,1,0,Low
connector,aluminum,41.378041730493074,33.70390025603659,EU,1,1,Medium
pcb,steel,56.24592656164867,28.183245925348118,NA,1,0,Medium
pcb,steel,37.485437054129896,46.43491681906872,NA,1,0,Medium
connector,glass,29.00364910400764,30.254083050670616,NA,1,0,High
connector,steel,46.49774922910683,29.36141712403753,EU,1,0,Medium
pcb,aluminum,50.0659143963894,47.442057150818776,EU,1,0,Medium
housing,plastic,23.204478093984193,28.810922892734283,APAC,1,0,Medium
pcb,glass,43.225509751884246,4.7969094551599545,APAC,1,0,Medium
pcb,aluminum,37.763351832626604,38.71255323994713,APAC,1,0,Medium
cell,plastic,36.90027832925368,0.0,EU,1,0,Medium
pcb,aluminum,38.82933915782083,38.78986024947417,NA,1,0,Medium
housing,plastic,51.39982945115006,37.86135213278072,APAC,1,0,Medium
connector,glass,41.74865565975162,38.12548733204949,NA,1,0,Medium
pcb,aluminum,43.63795764957385,33.99573539667782,EU,1,0,Medium
connector,plastic,30.56035057754159,45.96694695640215,APAC,1,0,Medium
connector,glass,33.207040929934216,28.35265684472395,EU,1,0,Low
housing,aluminum,33.46822657651677,38.9615676060626,EU,1,1,High
cell,glass,31.366772929096545,11.787772341279972,NA,1,0,Medium
pcb,plastic,56.516474239907005,42.92134691175912,APAC,1,0,Medium
connector,steel,32.932027768631485,24.758686411856935,EU,0,0,Medium
pcb,plastic,36.8717277527024,34.69302093838887,EU,1,0,Medium
pcb,aluminum,40.53246926717843,35.92069863159892,NA,1,0,Medium
connector,glass,43.82537315982623,43.99051967223541,APAC,1,0,Low
cell,copper,54.26371907765379,39.365682740696876,APAC,1,0,Medium
connector,steel,71.05762360864568,32.221944111069845,EU,1,0,Medium
connector,copper,47.50200771162669,33.69212417815704,EU,0,0,High
connector,glass,42.464246254489346,37.64075968431799,NA,1,0,Medium
pcb,copper,60.100593567832064,34.67465156623157,Other,1,0,Medium
pcb,glass,43.097797939292484,49.950104406695424,EU,1,0,Medium
pcb,copper,37.757455033615116,51.129287930909136,APAC,1,0,Medium
pcb,plastic,48.52607627544979,24.706671244603818,APAC,1,0,Medium
connector,steel,40.75921811991158,41.72785762947831,EU,1,0,Medium
connector,aluminum,46.183975530176305,31.115156032133765,APAC,1,0,Medium
connector,copper,40.99511848391757,42.44024685829164,NA,1,0,Medium
connector,copper,37.33373426958706,24.792029671259254,EU,1,0,Medium
cell,aluminum,64.75431304067061,36.37573793185448,APAC,1,0,Medium
cell,copper,43.61670901218385,21.53544307610518,NA,1,0,Medium
housing,copper,47.088882166581854,48.16671898447654,EU,1,0,High
cell,copper,46.29013963274214,37.95520295599228,EU,1,0,Medium
connector,copper,47.14910241893488,15.637684450947631,APAC,1,0,Low
housing,aluminum,52.29403393757408,27.74505747796589,APAC,1,0,Medium
connector,copper,24.073276861225466,5.123305317913383,EU,0,0,Medium
cell,steel,51.84707057935012,31.478932885363818,EU,1,0,Medium
cell,copper,48.31733220802481,17.462601292996634,EU,1,0,Medium
pcb,aluminum,39.36950332356046,27.31016050556665,EU,1,0,Medium
connector,glass,54.00501317206091,41.882089900917265,EU,1,0,Medium
cell,copper,32.31543244411393,54.2682373121973,APAC,1,0,Medium
cell,copper,46.119549882155,34.63577084086639,EU,1,0,Medium
connector,steel,27.681197804125404,40.47744487486169,EU,1,0,Medium
cell,copper,35.46987350338061,52.022706583352004,EU,1,0,Medium
housing,plastic,19.881559449813324,34.18697904881277,NA,1,0,Low
connector,copper,38.63064911043315,38.1521527005422,APAC,1,0,Low
pcb,aluminum,38.10914106230656,42.791418955077454,APAC,1,0,Low
pcb,aluminum,40.14670677982463,26.734368338764742,Other,1,0,Medium
pcb,plastic,42.48827287010652,40.51950994781674,EU,1,0,Medium
pcb,aluminum,44.19577044242672,36.12084955095821,NA,0,0,Medium
pcb,plastic,54.109941998823246,42.884610718096745,APAC,1,0,Low
cell,steel,41.98250150056594,30.829486384712347,EU,1,0,Medium
pcb,aluminum,34.93774252888973,31.707045931888032,NA,1,0,Medium
cell,copper,48.55379389015544,34.003589138259414,EU,1,0,Medium
pcb,aluminum,42.59073058832956,36.72721404778604,EU,1,0,Medium
housing,steel,50.55632278890581,33.420220967561754,EU,1,0,Low
connector,plastic,33.07610949181493,33.40820087728678,NA,1,0,Medium
cell,glass,40.36665827404482,55.75270329894545,APAC,1,0,Medium
connector,glass,46.40181597257811,49.35824426455035,NA,1,0,Medium
pcb,aluminum,50.71873823552702,54.04410640059524,EU,1,0,High
cell,aluminum,45.37478299744614,54.94680715986115,EU,1,0,Medium
pcb,plastic,37.954052129483614,0.45682123690508725,NA,0,0,Low
cell,plastic,29.20903681902964,35.12489708834591,EU,1,0,Low
pcb,glass,57.60112770749536,4.178749351757933,NA,1,0,Low
connector,aluminum,48.307252569102495,23.995779532047603,EU,1,0,Low
connector,aluminum,33.862199359585276,32.99978562642064,NA,1,0,High
connector,plastic,52.60397037307533,54.40642144669921,NA,1,0,Medium
pcb,aluminum,63.45042874923614,23.292669009187698,EU,1,0,Medium
connector,steel,33.75324335548519,25.641918326157167,NA,1,0,Medium
pcb,glass,39.86912950229137,0.0,NA,1,0,Low
pcb,aluminum,33.68179339904564,22.81960804469623,EU,1,0,Medium
housing,copper,35.352237152719034,50.51200288746616,NA,1,0,Low
connector,plastic,16.228143822586745,44.83600420097217,NA,1,0,Low
connector,copper,42.6540192590953,13.51085761275472,EU,0,0,High
cell,plastic,36.008755611004965,2.8443066053695327,NA,1,0,Medium
connector,aluminum,61.83026818365788,29.807975678372365,EU,0,0,Medium
connector,plastic,19.733664968221056,25.786086857571505,EU,1,0,Medium
pcb,copper,47.916515562597716,23.26611275192871,NA,1,0,Medium
cell,glass,38.44736492385542,63.586241447729876,APAC,1,0,High
pcb,aluminum,38.100921855675324,28.427388687432245,NA,1,0,Medium
pcb,aluminum,55.77644657045959,30.293329652926012,NA,1,0,Medium
cell,steel,42.618801089252976,44.27281112249846,EU,1,0,Medium
connector,copper,44.254568568195324,33.41681017873617,EU,1,0,Medium
connector,aluminum,53.38062469410855,40.44101164200151,EU,1,0,Medium
